sub_location,bed_rooms,bath_rooms,house_size,land_size,price,garden,commercial_area,luxury_level
Piliyandala ,4,4,2200.0 sqft,7.5 perches,"Rs 41,000,000.00",False,True,luxury
Piliyandala ,4,3,1650.0 sqft,6.0 perches,"Rs 24,000,000.00",False,True,semi luxury
Piliyandala ,5,3,3865.0 sqft,11.0 perches,"Rs 63,000,000.00",False,True,luxury
Piliyandala ,3,2,1275.0 sqft,6.04 perches,"Rs 15,500,000.00",False,True,semi luxury
Piliyandala ,4,3,2200.0 sqft,9.0 perches,"Rs 33,000,000.00",True,True,luxury
Piliyandala ,4,4,4250.0 sqft,7.5 perches,"Rs 39,000,000.00",False,True,luxury
Piliyandala ,4,3,2480.0 sqft,9.0 perches,"Rs 33,500,000.00",False,True,luxury
Piliyandala ,5,2,2500.0 sqft,8.9 perches,"Rs 19,500,000.00",False,False,semi luxury
Piliyandala ,4,3,8167.0 sqft,30.0 perches,"Rs 39,500,000.00",False,True,luxury
Piliyandala ,4,4,2800.0 sqft,7.0 perches,"Rs 29,500,000.00",True,True,semi luxury
Piliyandala ,2,1,1150.0 sqft,6.0 perches,"Rs 13,700,000.00",False,False,basic
Piliyandala ,4,3,2638.0 sqft,7.25 perches,"Rs 33,000,000.00",True,True,luxury
Piliyandala ,3,2,1300.0 sqft,6.5 perches,"Rs 16,500,000.00",False,True,semi luxury
Piliyandala ,3,1,1355.0 sqft,6.5 perches,"Rs 15,500,000.00",False,False,semi luxury
Piliyandala ,4,3,2900.0 sqft,7.5 perches,"Rs 29,500,000.00",True,True,semi luxury
Piliyandala ,4,2,2800.0 sqft,10.0 perches,"Rs 26,500,000.00",True,True,semi luxury
Piliyandala ,5,4,2488.0 sqft,7.0 perches,"Rs 35,000,000.00",True,True,luxury
Piliyandala ,5,4,3250.0 sqft,7.0 perches,"Rs 42,000,000.00",False,True,luxury
Piliyandala ,4,4,3100.0 sqft,9.0 perches,"Rs 41,500,000.00",True,True,luxury
Piliyandala ,5,4,4200.0 sqft,21.5 perches,"Rs 55,000,000.00",True,True,luxury
Piliyandala ,4,3,2400.0 sqft,10.5 perches,"Rs 23,000,000.00",False,True,semi luxury
Piliyandala ,5,2,2148.0 sqft,17.6 perches,"Rs 28,500,000.00",True,True,semi luxury
Piliyandala ,5,4,3500.0 sqft,9.0 perches,"Rs 45,000,000.00",True,True,luxury
Piliyandala ,5,4,3200.0 sqft,6.8 perches,"Rs 37,500,000.00",True,True,luxury
Piliyandala ,3,3,2855.0 sqft,7.8 perches,"Rs 39,000,000.00",False,True,luxury
Piliyandala ,3,2,1626.0 sqft,12.5 perches,"Rs 21,000,000.00",True,True,semi luxury
Piliyandala ,4,3,2825.0 sqft,10.0 perches,"Rs 24,000,000.00",True,True,semi luxury
Piliyandala ,3,2,1570.0 sqft,8.5 perches,"Rs 19,500,000.00",False,False,semi luxury
Piliyandala ,5,3,3458.0 sqft,15.0 perches,"Rs 50,000,000.00",True,True,luxury
Piliyandala ,4,3,2488.0 sqft,10.0 perches,"Rs 25,000,000.00",True,True,semi luxury
Piliyandala ,5,4,3200.0 sqft,6.5 perches,"Rs 40,000,000.00",False,True,luxury
Piliyandala ,5,4,3400.0 sqft,15.0 perches,"Rs 50,000,000.00",True,True,luxury
Piliyandala ,4,3,2200.0 sqft,9.0 perches,"Rs 36,000,000.00",True,True,luxury
Piliyandala ,4,3,2925.0 sqft,9.0 perches,"Rs 41,500,000.00",True,True,luxury
Piliyandala ,3,1,1185.0 sqft,6.0 perches,"Rs 12,500,000.00",True,True,basic
Piliyandala ,5,4,2852.0 sqft,6.5 perches,"Rs 40,000,000.00",True,True,luxury
Piliyandala ,4,3,2520.0 sqft,8.5 perches,"Rs 40,000,000.00",True,True,luxury
Piliyandala ,4,3,2800.0 sqft,9.0 perches,"Rs 41,500,000.00",True,False,luxury
Piliyandala ,4,3,3000.0 sqft,23.0 perches,"Rs 56,000,000.00",False,False,luxury
Piliyandala ,5,4,3000.0 sqft,7.0 perches,"Rs 40,000,000.00",True,True,luxury
Piliyandala ,4,5,2500.0 sqft,7.0 perches,"Rs 40,000,000.00",False,True,luxury
Piliyandala ,4,3,3000.0 sqft,8.0 perches,"Rs 36,000,000.00",True,True,luxury
Piliyandala ,6,5,5000.0 sqft,10.0 perches,"Rs 55,000,000.00",True,True,luxury
Piliyandala ,6,5,5500.0 sqft,10.0 perches,"Rs 55,000,000.00",True,True,luxury
Piliyandala ,4,5,2450.0 sqft,8.9 perches,"Rs 32,000,000.00",False,False,luxury
Piliyandala ,5,3,2450.0 sqft,9.0 perches,"Rs 32,000,000.00",False,False,luxury
Piliyandala ,6,5,3000.0 sqft,10.0 perches,"Rs 55,000,000.00",True,True,luxury
Piliyandala ,4,4,2950.0 sqft,9.0 perches,"Rs 42,000,000.00",False,False,luxury
Piliyandala ,4,4,3000.0 sqft,10.0 perches,"Rs 46,000,000.00",True,True,luxury
Piliyandala ,5,3,3600.0 sqft,6.0 perches,"Rs 24,000,000.00",False,False,semi luxury
Piliyandala ,5,4,4200.0 sqft,15.0 perches,"Rs 50,000,000.00",True,True,luxury
Piliyandala ,6,4,5000.0 sqft,10.0 perches,"Rs 55,000,000.00",True,False,luxury
Piliyandala ,4,4,3000.0 sqft,9.0 perches,"Rs 42,000,000.00",False,False,luxury
Piliyandala ,4,3,2750.0 sqft,8.0 perches,"Rs 27,500,000.00",True,True,semi luxury
Piliyandala ,4,4,2800.0 sqft,9.0 perches,"Rs 45,000,000.00",False,False,luxury
Piliyandala ,5,4,4200.0 sqft,15.0 perches,"Rs 50,000,000.00",True,False,luxury
Piliyandala ,5,4,3200.0 sqft,8.0 perches,"Rs 36,000,000.00",True,True,luxury
Piliyandala ,3,2,1542.0 sqft,6.0 perches,"Rs 12,500,000.00",True,True,basic
Piliyandala ,3,2,1452.0 sqft,6.0 perches,"Rs 13,000,000.00",True,True,basic
Piliyandala ,3,3,1874.0 sqft,10.0 perches,"Rs 26,000,000.00",False,True,semi luxury
Piliyandala ,3,3,1652.0 sqft,7.5 perches,"Rs 18,500,000.00",False,True,semi luxury
Piliyandala ,4,4,3012.0 sqft,10.0 perches,"Rs 28,500,000.00",True,True,semi luxury
Piliyandala ,5,5,3785.0 sqft,11.0 perches,"Rs 85,000,000.00",False,True,luxury
Piliyandala ,3,2,1542.0 sqft,7.0 perches,"Rs 15,500,000.00",False,True,semi luxury
Piliyandala ,4,4,2875.0 sqft,9.0 perches,"Rs 33,000,000.00",True,True,luxury
Piliyandala ,5,4,3021.0 sqft,8.0 perches,"Rs 29,500,000.00",False,True,semi luxury
Piliyandala ,7,5,4875.0 sqft,12.0 perches,"Rs 53,000,000.00",False,True,luxury
Piliyandala ,4,4,3012.0 sqft,8.0 perches,"Rs 39,500,000.00",False,True,luxury
Piliyandala ,4,3,2541.0 sqft,7.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Piliyandala ,5,4,4200.0 sqft,10.0 perches,"Rs 49,500,000.00",False,False,luxury
Piliyandala ,5,4,4300.0 sqft,10.0 perches,"Rs 49,500,000.00",False,False,luxury
Piliyandala ,4,3,2400.0 sqft,8.6 perches,"Rs 36,000,000.00",False,True,luxury
Piliyandala ,4,4,2950.0 sqft,9.0 perches,"Rs 41,500,000.00",True,False,luxury
Piliyandala ,6,5,4350.0 sqft,20.0 perches,"Rs 69,500,000.00",True,True,luxury
Piliyandala ,4,5,3350.0 sqft,12.5 perches,"Rs 37,500,000.00",True,True,luxury
Piliyandala ,4,3,2625.0 sqft,7.5 perches,"Rs 36,500,000.00",True,True,luxury
Piliyandala ,4,3,1500.0 sqft,10.0 perches,"Rs 28,000,000.00",True,False,semi luxury
Piliyandala ,5,4,3725.0 sqft,10.0 perches,"Rs 85,000,000.00",False,True,luxury
Piliyandala ,3,3,2526.0 sqft,7.8 perches,"Rs 39,000,000.00",False,True,luxury
Piliyandala ,3,2,1250.0 sqft,6.5 perches,"Rs 18,800,000.00",False,True,semi luxury
Piliyandala ,4,4,2511.0 sqft,8.5 perches,"Rs 29,000,000.00",False,True,semi luxury
Piliyandala ,4,3,2652.0 sqft,10.2 perches,"Rs 23,000,000.00",False,True,semi luxury
Piliyandala ,4,3,3950.0 sqft,9.0 perches,"Rs 36,000,000.00",True,True,luxury
Piliyandala ,4,3,4700.0 sqft,8.78 perches,"Rs 36,000,000.00",True,True,luxury
Piliyandala ,4,2,2885.0 sqft,9.5 perches,"Rs 27,000,000.00",True,True,semi luxury
Piliyandala ,3,1,1500.0 sqft,10.0 perches,"Rs 12,000,000.00",True,False,basic
Piliyandala ,3,3,2200.0 sqft,9.5 perches,"Rs 27,000,000.00",True,False,semi luxury
Piliyandala ,3,2,1300.0 sqft,6.0 perches,"Rs 16,000,000.00",True,True,semi luxury
Piliyandala ,3,2,1218.0 sqft,7.0 perches,"Rs 16,000,000.00",True,True,semi luxury
Piliyandala ,3,3,2145.0 sqft,7.0 perches,"Rs 26,500,000.00",True,True,semi luxury
Piliyandala ,3,1,1348.0 sqft,10.0 perches,"Rs 15,800,000.00",False,True,semi luxury
Piliyandala ,4,3,2978.0 sqft,9.0 perches,"Rs 41,500,000.00",True,True,luxury
Piliyandala ,5,3,2700.0 sqft,10.0 perches,"Rs 30,000,000.00",True,True,semi luxury
Piliyandala ,5,4,3200.0 sqft,7.5 perches,"Rs 39,500,000.00",True,True,luxury
Piliyandala ,3,3,2600.0 sqft,7.0 perches,"Rs 26,500,000.00",True,False,semi luxury
Piliyandala ,4,4,2865.0 sqft,7.0 perches,"Rs 24,000,000.00",True,True,semi luxury
Piliyandala ,5,4,3014.0 sqft,9.0 perches,"Rs 42,000,000.00",True,True,luxury
Piliyandala ,5,4,3025.0 sqft,15.5 perches,"Rs 32,500,000.00",True,True,luxury
Piliyandala ,4,4,3026.0 sqft,8.0 perches,"Rs 39,500,000.00",False,True,luxury
Piliyandala ,3,3,2547.0 sqft,7.0 perches,"Rs 26,500,000.00",False,True,semi luxury
Piliyandala ,5,4,3014.0 sqft,8.0 perches,"Rs 29,500,000.00",False,True,semi luxury
Piliyandala ,3,3,2425.0 sqft,7.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Piliyandala ,3,3,1574.0 sqft,7.5 perches,"Rs 18,500,000.00",False,True,semi luxury
Piliyandala ,3,2,1300.0 sqft,7.0 perches,"Rs 19,500,000.00",False,True,semi luxury
Piliyandala ,4,4,4200.0 sqft,23.0 perches,"Rs 59,000,000.00",True,True,luxury
Piliyandala ,4,3,2200.0 sqft,6.5 perches,"Rs 27,500,000.00",False,True,semi luxury
Piliyandala ,4,3,2964.0 sqft,9.0 perches,"Rs 41,500,000.00",True,True,luxury
Piliyandala ,5,4,4000.0 sqft,20.0 perches,"Rs 69,500,000.00",True,True,luxury
Piliyandala ,4,3,2655.0 sqft,10.2 perches,"Rs 23,000,000.00",False,True,semi luxury
Piliyandala ,3,3,3044.0 sqft,7.8 perches,"Rs 39,000,000.00",False,True,luxury
Piliyandala ,5,4,4500.0 sqft,10.6 perches,"Rs 85,000,000.00",True,True,luxury
Piliyandala ,3,3,1550.0 sqft,6.1 perches,"Rs 17,500,000.00",False,True,semi luxury
Piliyandala ,4,2,2356.0 sqft,9.5 perches,"Rs 27,000,000.00",True,True,semi luxury
Piliyandala ,4,3,2181.0 sqft,8.5 perches,"Rs 19,000,000.00",True,True,semi luxury
Piliyandala ,3,1,1493.0 sqft,10.0 perches,"Rs 8,500,000.00",True,False,basic
Piliyandala ,3,1,1478.0 sqft,5.0 perches,"Rs 8,500,000.00",False,False,basic
Piliyandala ,5,4,2832.0 sqft,6.5 perches,"Rs 40,000,000.00",True,True,luxury
Piliyandala ,1,1,1000.0 sqft,9.2 perches,"Rs 12,740,000.00",False,False,basic
Piliyandala ,4,3,2623.0 sqft,7.25 perches,"Rs 33,000,000.00",True,True,luxury
Piliyandala ,3,1,1138.0 sqft,8.45 perches,"Rs 12,000,000.00",True,True,basic
Piliyandala ,4,2,4950.0 sqft,16.5 perches,"Rs 18,500,000.00",False,False,semi luxury
Piliyandala ,4,2,2205.0 sqft,7.5 perches,"Rs 27,500,000.00",True,True,semi luxury
Piliyandala ,3,3,1350.0 sqft,6.5 perches,"Rs 16,000,000.00",True,True,semi luxury
Piliyandala ,3,2,1245.0 sqft,6.1 perches,"Rs 17,500,000.00",False,True,semi luxury
Piliyandala ,5,3,3415.0 sqft,15.0 perches,"Rs 50,000,000.00",True,True,luxury
Piliyandala ,3,2,1550.0 sqft,8.0 perches,"Rs 15,000,000.00",True,True,semi luxury
Piliyandala ,4,4,2400.0 sqft,6.7 perches,"Rs 27,500,000.00",False,False,semi luxury
Piliyandala ,3,2,1800.0 sqft,6.8 perches,"Rs 29,500,000.00",False,False,semi luxury
Piliyandala ,3,3,1500.0 sqft,7.0 perches,"Rs 16,500,000.00",True,False,semi luxury
Piliyandala ,3,1,1378.0 sqft,10.0 perches,"Rs 15,800,000.00",False,True,semi luxury
Piliyandala ,3,1,1112.0 sqft,6.0 perches,"Rs 13,000,000.00",True,True,basic
Piliyandala ,3,3,1800.0 sqft,10.0 perches,"Rs 28,000,000.00",True,False,semi luxury
Piliyandala ,5,4,2800.0 sqft,10.0 perches,"Rs 41,000,000.00",True,True,luxury
Piliyandala ,3,3,1875.0 sqft,10.0 perches,"Rs 26,000,000.00",False,True,semi luxury
Piliyandala ,3,3,1875.0 sqft,10.0 perches,"Rs 15,800,000.00",False,True,semi luxury
Piliyandala ,4,4,2875.0 sqft,7.0 perches,"Rs 29,500,000.00",False,True,semi luxury
Piliyandala ,4,4,3014.0 sqft,7.0 perches,"Rs 39,500,000.00",False,True,luxury
Piliyandala ,4,4,2587.0 sqft,7.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Piliyandala ,3,3,2875.0 sqft,7.0 perches,"Rs 26,500,000.00",False,True,semi luxury
Piliyandala ,4,4,3422.0 sqft,8.0 perches,"Rs 41,000,000.00",True,True,luxury
Piliyandala ,5,5,3522.0 sqft,9.8 perches,"Rs 55,000,000.00",False,True,luxury
Piliyandala ,3,3,3011.0 sqft,7.8 perches,"Rs 39,000,000.00",False,True,luxury
Piliyandala ,3,2,1462.0 sqft,10.0 perches,"Rs 15,800,000.00",True,True,semi luxury
Piliyandala ,4,5,3522.0 sqft,8.0 perches,"Rs 37,500,000.00",False,True,luxury
Piliyandala ,3,3,2510.0 sqft,7.0 perches,"Rs 29,500,000.00",True,True,semi luxury
Piliyandala ,3,2,1230.0 sqft,6.3 perches,"Rs 16,500,000.00",False,True,semi luxury
Piliyandala ,4,4,2300.0 sqft,6.5 perches,"Rs 24,800,000.00",True,True,semi luxury
Piliyandala ,4,3,2655.0 sqft,10.25 perches,"Rs 23,000,000.00",False,True,semi luxury
Piliyandala ,3,3,2511.0 sqft,7.0 perches,"Rs 29,500,000.00",True,True,semi luxury
Piliyandala ,4,4,2000.0 sqft,6.5 perches,"Rs 24,800,000.00",True,False,semi luxury
Piliyandala ,3,2,1542.0 sqft,10.0 perches,"Rs 15,800,000.00",False,True,semi luxury
Piliyandala ,3,3,1879.0 sqft,10.0 perches,"Rs 26,000,000.00",False,True,semi luxury
Piliyandala ,4,4,3822.0 sqft,8.0 perches,"Rs 38,000,000.00",True,True,luxury
Piliyandala ,4,4,3125.0 sqft,8.0 perches,"Rs 41,000,000.00",True,True,luxury
Piliyandala ,4,3,2550.0 sqft,8.5 perches,"Rs 22,500,000.00",False,False,semi luxury
Piliyandala ,5,4,3600.0 sqft,8.5 perches,"Rs 42,000,000.00",True,False,luxury
Piliyandala ,5,3,3728.0 sqft,11.0 perches,"Rs 63,000,000.00",False,True,luxury
Piliyandala ,5,4,2445.0 sqft,7.0 perches,"Rs 35,000,000.00",True,True,luxury
Piliyandala ,4,3,3025.0 sqft,12.5 perches,"Rs 37,500,000.00",True,True,luxury
Piliyandala ,4,4,2781.0 sqft,6.5 perches,"Rs 32,500,000.00",False,True,luxury
Piliyandala ,4,5,4100.0 sqft,7.25 perches,"Rs 39,000,000.00",True,True,luxury
Piliyandala ,5,3,3635.0 sqft,18.0 perches,"Rs 28,500,000.00",True,True,semi luxury
Piliyandala ,4,3,3560.0 sqft,7.2 perches,"Rs 36,500,000.00",True,True,luxury
Piliyandala ,4,3,2500.0 sqft,6.4 perches,"Rs 24,000,000.00",False,True,semi luxury
Piliyandala ,4,3,3000.0 sqft,6.8 perches,"Rs 29,500,000.00",False,True,semi luxury
Piliyandala ,3,2,1723.0 sqft,6.75 perches,"Rs 19,200,000.00",True,True,semi luxury
Piliyandala ,3,1,1400.0 sqft,11.7 perches,"Rs 8,700,000.00",True,False,basic
Piliyandala ,4,1,1621.0 sqft,20.0 perches,"Rs 22,000,000.00",True,False,semi luxury
Piliyandala ,4,3,3100.0 sqft,7.4 perches,"Rs 39,500,000.00",True,True,luxury
Piliyandala ,5,3,2845.0 sqft,8.0 perches,"Rs 31,500,000.00",True,True,luxury
Piliyandala ,4,2,2560.0 sqft,10.2 perches,"Rs 29,500,000.00",True,True,semi luxury
Piliyandala ,3,3,2175.0 sqft,7.0 perches,"Rs 26,500,000.00",True,True,semi luxury
Piliyandala ,3,3,2900.0 sqft,9.5 perches,"Rs 32,000,000.00",True,True,luxury
Piliyandala ,3,3,2566.0 sqft,7.0 perches,"Rs 29,500,000.00",True,True,semi luxury
Piliyandala ,4,5,3411.0 sqft,8.0 perches,"Rs 37,500,000.00",False,True,luxury
Piliyandala ,3,2,1680.0 sqft,12.5 perches,"Rs 21,000,000.00",True,True,semi luxury
Piliyandala ,4,4,3000.0 sqft,7.0 perches,"Rs 35,000,000.00",False,False,luxury
Piliyandala ,4,4,3600.0 sqft,7.5 perches,"Rs 36,500,000.00",True,True,luxury
Piliyandala ,5,3,2655.0 sqft,10.0 perches,"Rs 39,500,000.00",True,True,luxury
Piliyandala ,5,4,3522.0 sqft,15.0 perches,"Rs 50,000,000.00",True,True,luxury
Piliyandala ,5,4,3412.0 sqft,12.0 perches,"Rs 36,000,000.00",True,True,luxury
Piliyandala ,4,3,3800.0 sqft,9.0 perches,"Rs 36,000,000.00",True,True,luxury
Piliyandala ,6,5,4250.0 sqft,20.0 perches,"Rs 69,000,000.00",True,True,luxury
Piliyandala ,6,6,4200.0 sqft,7.25 perches,"Rs 45,500,000.00",False,True,luxury
Piliyandala ,5,4,3014.0 sqft,7.0 perches,"Rs 39,500,000.00",False,True,luxury
Piliyandala ,4,3,2688.0 sqft,7.5 perches,"Rs 36,500,000.00",True,True,luxury
Piliyandala ,4,4,2745.0 sqft,7.0 perches,"Rs 27,000,000.00",True,True,semi luxury
Piliyandala ,3,2,1388.0 sqft,6.8 perches,"Rs 18,500,000.00",True,True,semi luxury
Piliyandala ,3,3,1800.0 sqft,10.0 perches,"Rs 28,000,000.00",True,True,semi luxury
Piliyandala ,3,3,2548.0 sqft,12.0 perches,"Rs 29,500,000.00",False,True,semi luxury
Piliyandala ,4,3,3048.0 sqft,10.0 perches,"Rs 24,000,000.00",True,True,semi luxury
Piliyandala ,4,3,2546.0 sqft,7.2 perches,"Rs 27,000,000.00",False,True,semi luxury
Piliyandala ,3,2,1224.0 sqft,6.5 perches,"Rs 18,800,000.00",False,True,semi luxury
Piliyandala ,4,3,1800.0 sqft,6.2 perches,"Rs 26,000,000.00",False,False,semi luxury
Piliyandala ,3,2,1670.0 sqft,8.55 perches,"Rs 27,500,000.00",True,True,semi luxury
Piliyandala ,2,2,1420.0 sqft,10.0 perches,"Rs 18,000,000.00",False,True,semi luxury
Piliyandala ,3,2,2300.0 sqft,15.0 perches,"Rs 19,500,000.00",True,True,semi luxury
Piliyandala ,3,2,1300.0 sqft,7.0 perches,"Rs 16,500,000.00",False,False,semi luxury
Piliyandala ,3,3,2920.0 sqft,7.8 perches,"Rs 39,000,000.00",False,True,luxury
Piliyandala ,4,3,2200.0 sqft,10.0 perches,"Rs 24,000,000.00",True,True,semi luxury
Piliyandala ,4,2,2211.0 sqft,11.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Piliyandala ,4,2,2100.0 sqft,6.5 perches,"Rs 27,500,000.00",True,True,semi luxury
Piliyandala ,3,2,1200.0 sqft,7.0 perches,"Rs 16,500,000.00",False,True,semi luxury
Piliyandala ,3,2,1200.0 sqft,6.0 perches,"Rs 18,500,000.00",False,True,semi luxury
Piliyandala ,3,2,1300.0 sqft,8.5 perches,"Rs 16,500,000.00",False,True,semi luxury
Piliyandala ,4,4,3000.0 sqft,9.0 perches,"Rs 45,000,000.00",True,True,luxury
Piliyandala ,3,2,1542.0 sqft,6.0 perches,"Rs 16,500,000.00",True,True,semi luxury
Piliyandala ,3,2,1255.0 sqft,6.0 perches,"Rs 15,500,000.00",False,True,semi luxury
Piliyandala ,2,1,1100.0 sqft,7.0 perches,"Rs 6,800,000.00",True,False,basic
Piliyandala ,5,4,4000.0 sqft,11.0 perches,"Rs 49,000,000.00",True,False,luxury
Piliyandala ,5,3,4500.0 sqft,21.0 perches,"Rs 59,000,000.00",True,False,luxury
Piliyandala ,5,3,3250.0 sqft,7.0 perches,"Rs 39,500,000.00",False,False,luxury
Piliyandala ,4,3,3000.0 sqft,8.0 perches,"Rs 36,500,000.00",True,True,luxury
Piliyandala ,5,4,4500.0 sqft,10.6 perches,"Rs 92,500,000.00",True,True,luxury
Piliyandala ,4,3,3000.0 sqft,7.5 perches,"Rs 38,500,000.00",True,False,luxury
Piliyandala ,3,3,1600.0 sqft,10.0 perches,"Rs 21,500,000.00",False,False,semi luxury
Piliyandala ,4,4,3000.0 sqft,8.0 perches,"Rs 39,500,000.00",False,False,luxury
Piliyandala ,3,3,1500.0 sqft,7.0 perches,"Rs 18,500,000.00",False,False,semi luxury
Piliyandala ,4,4,3000.0 sqft,10.0 perches,"Rs 54,000,000.00",True,True,luxury
Piliyandala ,4,4,3500.0 sqft,7.5 perches,"Rs 46,500,000.00",True,True,luxury
Piliyandala ,4,4,3500.0 sqft,9.0 perches,"Rs 36,000,000.00",True,True,luxury
Piliyandala ,4,4,3000.0 sqft,7.5 perches,"Rs 38,500,000.00",True,True,luxury
Piliyandala ,5,5,3200.0 sqft,15.0 perches,"Rs 50,000,000.00",True,True,luxury
Piliyandala ,3,3,3000.0 sqft,8.0 perches,"Rs 29,500,000.00",False,True,semi luxury
Piliyandala ,4,3,3000.0 sqft,6.5 perches,"Rs 38,000,000.00",True,True,luxury
Piliyandala ,4,3,2500.0 sqft,8.0 perches,"Rs 26,500,000.00",False,False,semi luxury
Piliyandala ,3,3,1600.0 sqft,10.5 perches,"Rs 26,000,000.00",True,False,semi luxury
Piliyandala ,5,4,3025.0 sqft,10.0 perches,"Rs 32,500,000.00",True,True,luxury
Piliyandala ,5,4,3021.0 sqft,10.0 perches,"Rs 42,000,000.00",True,True,luxury
Piliyandala ,4,4,3014.0 sqft,8.0 perches,"Rs 41,000,000.00",False,True,luxury
Piliyandala ,4,4,2541.0 sqft,7.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Piliyandala ,4,4,3024.0 sqft,7.5 perches,"Rs 33,000,000.00",True,True,luxury
Piliyandala ,6,2,4500.0 sqft,11.8 perches,"Rs 55,000,000.00",True,True,luxury
Piliyandala ,4,2,2930.0 sqft,8.0 perches,"Rs 43,800,000.00",True,True,luxury
Piliyandala ,3,2,1300.0 sqft,14.0 perches,"Rs 19,500,000.00",False,True,semi luxury
Piliyandala ,4,4,3142.0 sqft,10.0 perches,"Rs 41,500,000.00",True,True,luxury
Piliyandala ,5,4,2800.0 sqft,10.0 perches,"Rs 41,000,000.00",False,True,luxury
Piliyandala ,3,2,1225.0 sqft,7.0 perches,"Rs 16,000,000.00",True,True,semi luxury
Piliyandala ,5,3,4000.0 sqft,11.1 perches,"Rs 36,000,000.00",True,True,luxury
Piliyandala ,5,3,2822.0 sqft,8.0 perches,"Rs 31,500,000.00",True,True,luxury
Piliyandala ,5,3,2400.0 sqft,8.8 perches,"Rs 31,000,000.00",True,True,luxury
Piliyandala ,3,2,1322.0 sqft,10.0 perches,"Rs 15,500,000.00",True,True,semi luxury
Piliyandala ,4,5,3400.0 sqft,12.5 perches,"Rs 37,500,000.00",True,True,luxury
Piliyandala ,4,3,3300.0 sqft,6.3 perches,"Rs 32,500,000.00",True,True,luxury
Piliyandala ,3,1,1128.0 sqft,6.0 perches,"Rs 12,500,000.00",True,True,basic
Piliyandala ,3,2,1382.0 sqft,6.8 perches,"Rs 18,500,000.00",True,True,semi luxury
Piliyandala ,3,1,1200.0 sqft,10.75 perches,"Rs 9,000,000.00",False,False,basic
Piliyandala ,3,2,1200.0 sqft,6.0 perches,"Rs 15,500,000.00",False,True,semi luxury
Piliyandala ,5,4,3745.0 sqft,10.0 perches,"Rs 85,000,000.00",False,True,luxury
Piliyandala ,1,1,1000.0 sqft,12.7 perches,"Rs 6,500,000.00",False,False,basic
Piliyandala ,4,2,2700.0 sqft,10.8 perches,"Rs 16,500,000.00",False,True,semi luxury
Piliyandala ,4,3,2985.0 sqft,9.0 perches,"Rs 41,500,000.00",True,True,luxury
Piliyandala ,4,4,3500.0 sqft,7.5 perches,"Rs 44,500,000.00",True,True,luxury
Piliyandala ,5,5,3500.0 sqft,15.0 perches,"Rs 52,500,000.00",True,True,luxury
Piliyandala ,5,4,2900.0 sqft,6.5 perches,"Rs 40,000,000.00",False,True,luxury
Piliyandala ,5,3,3758.0 sqft,11.0 perches,"Rs 63,000,000.00",False,True,luxury
Piliyandala ,5,3,2605.0 sqft,7.5 perches,"Rs 36,500,000.00",True,True,luxury
Piliyandala ,3,2,2200.0 sqft,24.0 perches,"Rs 24,000,000.00",False,True,semi luxury
Piliyandala ,5,4,2780.0 sqft,6.5 perches,"Rs 40,000,000.00",True,True,luxury
Piliyandala ,4,3,3000.0 sqft,6.3 perches,"Rs 32,500,000.00",True,True,luxury
Piliyandala ,3,2,1300.0 sqft,8.85 perches,"Rs 11,800,000.00",True,True,basic
Piliyandala ,3,2,1310.0 sqft,10.0 perches,"Rs 13,200,000.00",True,True,basic
Piliyandala ,3,2,1100.0 sqft,9.5 perches,"Rs 27,000,000.00",True,True,semi luxury
Piliyandala ,4,3,3022.0 sqft,10.0 perches,"Rs 24,000,000.00",True,True,semi luxury
Piliyandala ,4,3,3350.0 sqft,7.2 perches,"Rs 36,000,000.00",False,True,luxury
Piliyandala ,3,2,1450.0 sqft,7.8 perches,"Rs 15,000,000.00",True,True,semi luxury
Piliyandala ,4,4,3200.0 sqft,8.0 perches,"Rs 41,000,000.00",False,True,luxury
Piliyandala ,3,3,3055.0 sqft,7.8 perches,"Rs 39,000,000.00",False,True,luxury
Piliyandala ,4,4,3021.0 sqft,8.0 perches,"Rs 33,000,000.00",True,True,luxury
Piliyandala ,5,4,3021.0 sqft,7.0 perches,"Rs 29,500,000.00",False,True,semi luxury
Piliyandala ,4,4,3201.0 sqft,10.0 perches,"Rs 24,000,000.00",False,True,semi luxury
Piliyandala ,4,4,2745.0 sqft,6.0 perches,"Rs 26,000,000.00",True,True,semi luxury
Piliyandala ,3,1,1385.0 sqft,10.0 perches,"Rs 15,800,000.00",False,True,semi luxury
Piliyandala ,4,4,2700.0 sqft,8.0 perches,"Rs 33,500,000.00",False,True,luxury
Piliyandala ,4,3,2480.0 sqft,9.06 perches,"Rs 33,500,000.00",False,True,luxury
Piliyandala ,3,2,1805.0 sqft,7.04 perches,"Rs 25,500,000.00",False,False,semi luxury
Piliyandala ,2,1,1100.0 sqft,6.0 perches,"Rs 8,500,000.00",False,False,basic
Piliyandala ,4,3,3850.0 sqft,10.7 perches,"Rs 95,000,000.00",False,True,luxury
Piliyandala ,2,3,1800.0 sqft,2.0 perches,"Rs 5,700,000.00",False,False,basic
Piliyandala ,5,4,3588.0 sqft,6.5 perches,"Rs 39,000,000.00",False,True,luxury
